index	prediction
7264	contradiction
7265	contradiction
7266	contradiction
7267	contradiction
7268	contradiction
7269	neutral
7270	contradiction
7271	contradiction
7272	contradiction
7273	contradiction
7274	contradiction
7275	contradiction
7276	neutral
7277	contradiction
7278	contradiction
7279	neutral
7280	contradiction
7281	contradiction
7282	neutral
7283	contradiction
7284	contradiction
7285	contradiction
7286	contradiction
7287	contradiction
7288	contradiction
7289	contradiction
7290	contradiction
7291	neutral
7292	contradiction
7293	contradiction
7294	contradiction
7295	neutral
7296	contradiction
7297	contradiction
7298	contradiction
7299	contradiction
7300	contradiction
7301	neutral
7302	contradiction
7303	contradiction
7304	contradiction
7305	contradiction
7306	contradiction
7307	neutral
7308	contradiction
7309	contradiction
7310	contradiction
7311	neutral
7312	contradiction
7313	contradiction
7314	contradiction
7315	contradiction
7316	entailment
7317	contradiction
7318	contradiction
7319	contradiction
7320	contradiction
7321	entailment
7322	contradiction
7323	neutral
7324	contradiction
7325	contradiction
7326	contradiction
7327	contradiction
7328	entailment
7329	contradiction
7330	contradiction
7331	entailment
7332	contradiction
7333	contradiction
7334	contradiction
7335	contradiction
7336	neutral
7337	contradiction
7338	contradiction
7339	contradiction
7340	contradiction
7341	entailment
7342	contradiction
7343	contradiction
7344	contradiction
7345	contradiction
7346	contradiction
7347	contradiction
7348	contradiction
7349	contradiction
7350	contradiction
7351	contradiction
7352	contradiction
7353	contradiction
7354	contradiction
7355	contradiction
7356	contradiction
7357	contradiction
7358	contradiction
7359	contradiction
7360	contradiction
7361	contradiction
7362	contradiction
7363	contradiction
7364	contradiction
7365	contradiction
7366	contradiction
7367	contradiction
7368	contradiction
7369	contradiction
7370	contradiction
7371	contradiction
7372	contradiction
7373	contradiction
7374	contradiction
7375	contradiction
7376	contradiction
7377	neutral
7378	contradiction
7379	contradiction
7380	contradiction
7381	neutral
7382	entailment
7383	contradiction
7384	contradiction
7385	contradiction
7386	contradiction
7387	contradiction
7388	contradiction
7389	contradiction
7390	contradiction
7391	contradiction
7392	contradiction
7393	contradiction
7394	contradiction
7395	contradiction
7396	contradiction
7397	neutral
7398	contradiction
7399	contradiction
7400	contradiction
7401	contradiction
7402	contradiction
7403	contradiction
7404	contradiction
7405	contradiction
7406	contradiction
7407	entailment
7408	contradiction
7409	contradiction
7410	contradiction
7411	contradiction
7412	contradiction
7413	contradiction
7414	contradiction
7415	contradiction
7416	contradiction
7417	neutral
7418	contradiction
7419	neutral
7420	contradiction
7421	neutral
7422	contradiction
7423	entailment
7424	contradiction
7425	contradiction
7426	contradiction
7427	contradiction
7428	contradiction
7429	contradiction
7430	contradiction
7431	contradiction
7432	contradiction
7433	contradiction
7434	contradiction
7435	contradiction
7436	contradiction
7437	contradiction
7438	entailment
7439	neutral
7440	contradiction
7441	neutral
7442	contradiction
7443	contradiction
7444	contradiction
7445	contradiction
7446	contradiction
7447	contradiction
7448	contradiction
7449	neutral
7450	entailment
7451	contradiction
7452	contradiction
7453	contradiction
7454	contradiction
7455	contradiction
7456	contradiction
7457	contradiction
7458	contradiction
7459	contradiction
7460	neutral
7461	contradiction
7462	contradiction
7463	contradiction
7464	entailment
7465	contradiction
7466	contradiction
7467	contradiction
7468	contradiction
7469	contradiction
7470	contradiction
7471	contradiction
7472	contradiction
7473	contradiction
7474	contradiction
7475	contradiction
7476	contradiction
7477	contradiction
7478	neutral
7479	contradiction
7480	neutral
7481	contradiction
7482	contradiction
7483	contradiction
7484	contradiction
7485	neutral
7486	contradiction
7487	entailment
7488	contradiction
7489	contradiction
7490	contradiction
7491	contradiction
7492	contradiction
7493	contradiction
7494	contradiction
7495	contradiction
7496	contradiction
7497	contradiction
7498	contradiction
7499	contradiction
7500	contradiction
7501	contradiction
7502	neutral
7503	contradiction
7504	contradiction
7505	contradiction
7506	contradiction
7507	contradiction
7508	contradiction
7509	contradiction
7510	contradiction
7511	contradiction
7512	contradiction
7513	contradiction
7514	contradiction
7515	contradiction
7516	contradiction
7517	neutral
7518	neutral
7519	contradiction
7520	contradiction
7521	entailment
7522	contradiction
7523	neutral
7524	contradiction
7525	contradiction
7526	contradiction
7527	neutral
7528	contradiction
7529	contradiction
7530	contradiction
7531	contradiction
7532	contradiction
7533	contradiction
7534	contradiction
7535	contradiction
7536	neutral
7537	contradiction
7538	contradiction
7539	contradiction
7540	contradiction
7541	contradiction
7542	contradiction
7543	contradiction
7544	contradiction
7545	contradiction
7546	contradiction
7547	contradiction
7548	neutral
7549	contradiction
7550	contradiction
7551	contradiction
7552	entailment
7553	contradiction
7554	contradiction
7555	contradiction
7556	contradiction
7557	entailment
7558	contradiction
7559	contradiction
7560	contradiction
7561	contradiction
7562	contradiction
7563	contradiction
7564	contradiction
7565	contradiction
7566	contradiction
7567	contradiction
7568	contradiction
7569	neutral
7570	contradiction
7571	contradiction
7572	contradiction
7573	contradiction
7574	neutral
7575	contradiction
7576	contradiction
7577	contradiction
7578	contradiction
7579	contradiction
7580	neutral
7581	neutral
7582	contradiction
7583	contradiction
7584	contradiction
7585	contradiction
7586	neutral
7587	contradiction
7588	contradiction
7589	contradiction
7590	contradiction
7591	contradiction
7592	contradiction
7593	contradiction
7594	contradiction
7595	contradiction
7596	contradiction
7597	contradiction
7598	entailment
7599	neutral
7600	contradiction
7601	neutral
7602	contradiction
7603	neutral
7604	contradiction
7605	contradiction
7606	contradiction
7607	contradiction
7608	contradiction
7609	contradiction
7610	entailment
7611	contradiction
7612	contradiction
7613	contradiction
7614	contradiction
7615	contradiction
7616	contradiction
7617	contradiction
7618	contradiction
7619	contradiction
7620	contradiction
7621	neutral
7622	contradiction
7623	contradiction
7624	contradiction
7625	neutral
7626	contradiction
7627	contradiction
7628	contradiction
7629	contradiction
7630	contradiction
7631	contradiction
7632	contradiction
7633	contradiction
7634	contradiction
7635	contradiction
7636	contradiction
7637	contradiction
7638	contradiction
7639	neutral
7640	contradiction
7641	contradiction
7642	contradiction
7643	contradiction
7644	contradiction
7645	neutral
7646	contradiction
7647	contradiction
7648	contradiction
7649	contradiction
7650	contradiction
7651	contradiction
7652	contradiction
7653	contradiction
7654	contradiction
7655	contradiction
7656	contradiction
7657	entailment
7658	neutral
7659	contradiction
7660	contradiction
7661	contradiction
7662	contradiction
7663	neutral
7664	neutral
7665	contradiction
7666	contradiction
7667	contradiction
7668	contradiction
7669	neutral
7670	contradiction
7671	contradiction
7672	neutral
7673	contradiction
7674	contradiction
7675	contradiction
7676	contradiction
7677	contradiction
7678	contradiction
7679	contradiction
7680	contradiction
7681	contradiction
7682	neutral
7683	contradiction
7684	contradiction
7685	neutral
7686	contradiction
7687	contradiction
7688	contradiction
7689	contradiction
7690	contradiction
7691	contradiction
7692	contradiction
7693	contradiction
7694	contradiction
7695	contradiction
7696	entailment
7697	contradiction
7698	neutral
7699	contradiction
7700	contradiction
7701	contradiction
7702	contradiction
7703	contradiction
7704	contradiction
7705	contradiction
7706	contradiction
7707	neutral
7708	contradiction
7709	neutral
7710	contradiction
7711	contradiction
7712	contradiction
7713	contradiction
7714	neutral
7715	contradiction
7716	contradiction
7717	neutral
7718	contradiction
7719	contradiction
7720	contradiction
7721	contradiction
7722	contradiction
7723	entailment
7724	contradiction
7725	contradiction
7726	contradiction
7727	neutral
7728	contradiction
7729	entailment
7730	contradiction
7731	contradiction
7732	contradiction
7733	neutral
7734	contradiction
7735	contradiction
7736	contradiction
7737	contradiction
7738	contradiction
7739	contradiction
7740	contradiction
7741	contradiction
7742	contradiction
7743	contradiction
7744	neutral
7745	contradiction
7746	contradiction
7747	contradiction
7748	contradiction
7749	neutral
7750	entailment
7751	contradiction
7752	contradiction
7753	contradiction
7754	contradiction
7755	contradiction
7756	contradiction
7757	neutral
7758	contradiction
7759	contradiction
7760	neutral
7761	contradiction
7762	neutral
7763	neutral
7764	contradiction
7765	contradiction
7766	contradiction
7767	neutral
7768	contradiction
7769	neutral
7770	contradiction
7771	contradiction
7772	contradiction
7773	entailment
7774	contradiction
7775	contradiction
7776	contradiction
7777	contradiction
7778	contradiction
7779	neutral
7780	contradiction
7781	contradiction
7782	contradiction
7783	contradiction
7784	contradiction
7785	contradiction
7786	contradiction
7787	contradiction
7788	neutral
7789	contradiction
7790	contradiction
7791	contradiction
7792	neutral
7793	contradiction
7794	contradiction
7795	contradiction
7796	contradiction
7797	neutral
7798	contradiction
7799	contradiction
7800	contradiction
7801	contradiction
7802	contradiction
7803	contradiction
7804	contradiction
7805	contradiction
7806	contradiction
7807	neutral
7808	contradiction
7809	contradiction
7810	contradiction
7811	contradiction
7812	contradiction
7813	contradiction
7814	contradiction
7815	contradiction
7816	contradiction
7817	contradiction
7818	neutral
7819	contradiction
7820	contradiction
7821	contradiction
7822	contradiction
7823	contradiction
7824	contradiction
7825	contradiction
7826	contradiction
7827	contradiction
7828	contradiction
7829	contradiction
7830	neutral
7831	entailment
7832	contradiction
7833	contradiction
7834	contradiction
7835	contradiction
7836	contradiction
7837	contradiction
7838	contradiction
7839	contradiction
7840	contradiction
7841	contradiction
7842	contradiction
7843	neutral
7844	contradiction
7845	contradiction
7846	neutral
7847	contradiction
7848	contradiction
7849	contradiction
7850	contradiction
7851	contradiction
7852	contradiction
7853	contradiction
7854	contradiction
7855	contradiction
7856	contradiction
7857	contradiction
7858	contradiction
7859	contradiction
7860	neutral
7861	contradiction
7862	contradiction
7863	contradiction
7864	neutral
7865	contradiction
7866	contradiction
7867	contradiction
7868	contradiction
7869	contradiction
7870	contradiction
7871	contradiction
7872	contradiction
7873	contradiction
7874	contradiction
7875	contradiction
7876	contradiction
7877	contradiction
7878	contradiction
7879	contradiction
7880	contradiction
7881	contradiction
7882	neutral
7883	entailment
7884	contradiction
7885	neutral
7886	contradiction
7887	entailment
7888	contradiction
7889	contradiction
7890	contradiction
7891	neutral
7892	contradiction
7893	contradiction
7894	contradiction
7895	contradiction
7896	contradiction
7897	entailment
7898	neutral
7899	entailment
7900	contradiction
7901	contradiction
7902	contradiction
7903	contradiction
7904	contradiction
7905	contradiction
7906	contradiction
7907	neutral
7908	contradiction
7909	contradiction
7910	contradiction
7911	contradiction
7912	contradiction
7913	contradiction
7914	contradiction
7915	contradiction
7916	contradiction
7917	contradiction
7918	contradiction
7919	contradiction
7920	contradiction
7921	contradiction
7922	contradiction
7923	contradiction
7924	contradiction
7925	contradiction
7926	contradiction
7927	contradiction
7928	entailment
7929	contradiction
7930	neutral
7931	neutral
7932	contradiction
7933	neutral
7934	contradiction
7935	contradiction
7936	entailment
7937	contradiction
7938	neutral
7939	contradiction
7940	contradiction
7941	contradiction
7942	contradiction
7943	contradiction
7944	contradiction
7945	contradiction
7946	contradiction
7947	contradiction
7948	contradiction
7949	contradiction
7950	contradiction
7951	contradiction
7952	contradiction
7953	contradiction
7954	contradiction
7955	contradiction
7956	contradiction
7957	contradiction
7958	contradiction
7959	contradiction
7960	neutral
7961	neutral
7962	contradiction
7963	contradiction
7964	contradiction
7965	contradiction
7966	contradiction
7967	contradiction
7968	contradiction
7969	contradiction
7970	contradiction
7971	entailment
7972	neutral
7973	contradiction
7974	neutral
7975	contradiction
7976	contradiction
7977	contradiction
7978	contradiction
7979	contradiction
7980	entailment
7981	contradiction
7982	contradiction
7983	contradiction
7984	neutral
7985	contradiction
7986	contradiction
7987	contradiction
7988	contradiction
7989	contradiction
7990	contradiction
7991	contradiction
7992	contradiction
7993	contradiction
7994	contradiction
7995	contradiction
7996	contradiction
7997	contradiction
7998	contradiction
7999	contradiction
8000	contradiction
8001	neutral
8002	neutral
8003	contradiction
8004	contradiction
8005	contradiction
8006	contradiction
8007	contradiction
8008	contradiction
8009	contradiction
8010	contradiction
8011	contradiction
8012	contradiction
8013	contradiction
8014	contradiction
8015	contradiction
8016	neutral
8017	contradiction
8018	contradiction
8019	neutral
8020	contradiction
8021	contradiction
8022	contradiction
8023	contradiction
8024	contradiction
8025	neutral
8026	neutral
8027	contradiction
8028	contradiction
8029	contradiction
8030	contradiction
8031	contradiction
8032	contradiction
8033	contradiction
8034	contradiction
8035	contradiction
8036	contradiction
8037	contradiction
8038	contradiction
8039	contradiction
8040	contradiction
8041	contradiction
8042	contradiction
8043	contradiction
8044	contradiction
8045	contradiction
8046	contradiction
8047	contradiction
8048	contradiction
8049	contradiction
8050	contradiction
8051	neutral
8052	contradiction
8053	contradiction
8054	contradiction
8055	contradiction
8056	neutral
8057	contradiction
8058	contradiction
8059	entailment
8060	contradiction
8061	neutral
8062	contradiction
8063	contradiction
8064	contradiction
8065	contradiction
8066	neutral
8067	contradiction
8068	contradiction
8069	contradiction
8070	neutral
8071	contradiction
8072	entailment
8073	contradiction
8074	contradiction
8075	contradiction
8076	contradiction
8077	contradiction
8078	neutral
8079	contradiction
8080	contradiction
8081	entailment
8082	contradiction
8083	contradiction
8084	contradiction
8085	contradiction
8086	contradiction
8087	contradiction
8088	contradiction
8089	contradiction
8090	contradiction
8091	contradiction
8092	contradiction
8093	contradiction
8094	contradiction
8095	contradiction
8096	contradiction
8097	contradiction
8098	contradiction
8099	contradiction
8100	contradiction
8101	contradiction
8102	contradiction
8103	contradiction
8104	neutral
8105	neutral
8106	contradiction
8107	neutral
8108	contradiction
8109	entailment
8110	entailment
8111	contradiction
8112	entailment
8113	contradiction
8114	contradiction
8115	contradiction
8116	contradiction
8117	neutral
8118	contradiction
8119	contradiction
8120	contradiction
8121	contradiction
8122	contradiction
8123	contradiction
8124	neutral
8125	contradiction
8126	contradiction
8127	entailment
8128	contradiction
8129	contradiction
8130	contradiction
8131	contradiction
8132	contradiction
8133	contradiction
8134	contradiction
8135	contradiction
8136	neutral
8137	contradiction
8138	contradiction
8139	neutral
8140	contradiction
8141	contradiction
8142	contradiction
8143	neutral
8144	contradiction
8145	contradiction
8146	contradiction
8147	contradiction
8148	neutral
8149	contradiction
8150	contradiction
8151	contradiction
8152	contradiction
8153	contradiction
8154	contradiction
8155	contradiction
8156	neutral
8157	contradiction
8158	contradiction
8159	neutral
8160	contradiction
8161	contradiction
8162	contradiction
8163	contradiction
8164	contradiction
8165	contradiction
8166	neutral
8167	contradiction
8168	contradiction
8169	contradiction
8170	contradiction
8171	contradiction
8172	contradiction
8173	contradiction
8174	contradiction
8175	contradiction
8176	contradiction
8177	contradiction
8178	contradiction
8179	neutral
8180	contradiction
8181	neutral
8182	contradiction
8183	contradiction
8184	contradiction
8185	contradiction
8186	contradiction
8187	contradiction
8188	neutral
8189	contradiction
8190	contradiction
8191	contradiction
8192	contradiction
8193	contradiction
8194	contradiction
8195	contradiction
8196	contradiction
8197	neutral
8198	contradiction
8199	contradiction
8200	contradiction
8201	contradiction
8202	contradiction
8203	contradiction
8204	entailment
8205	entailment
8206	contradiction
8207	neutral
8208	contradiction
8209	contradiction
8210	contradiction
8211	neutral
8212	contradiction
8213	contradiction
8214	contradiction
8215	contradiction
8216	contradiction
8217	contradiction
8218	contradiction
8219	contradiction
8220	contradiction
8221	contradiction
8222	contradiction
8223	contradiction
8224	contradiction
8225	contradiction
8226	contradiction
8227	contradiction
8228	neutral
8229	contradiction
8230	contradiction
8231	contradiction
8232	neutral
8233	contradiction
8234	contradiction
8235	contradiction
8236	contradiction
8237	contradiction
8238	contradiction
8239	contradiction
8240	contradiction
8241	contradiction
8242	contradiction
8243	contradiction
8244	contradiction
8245	contradiction
8246	contradiction
8247	contradiction
8248	contradiction
8249	contradiction
8250	contradiction
8251	contradiction
8252	contradiction
8253	contradiction
8254	contradiction
8255	neutral
8256	contradiction
8257	contradiction
8258	contradiction
8259	neutral
8260	contradiction
8261	contradiction
8262	entailment
8263	contradiction
8264	contradiction
8265	entailment
8266	contradiction
8267	contradiction
8268	contradiction
8269	contradiction
8270	contradiction
8271	contradiction
8272	contradiction
8273	neutral
8274	contradiction
8275	contradiction
8276	contradiction
8277	contradiction
8278	contradiction
8279	contradiction
8280	contradiction
8281	contradiction
8282	contradiction
8283	contradiction
8284	contradiction
8285	contradiction
8286	contradiction
8287	contradiction
8288	contradiction
8289	contradiction
8290	contradiction
8291	contradiction
8292	contradiction
8293	entailment
8294	neutral
8295	contradiction
8296	contradiction
8297	contradiction
8298	contradiction
8299	contradiction
8300	contradiction
8301	contradiction
8302	contradiction
8303	entailment
8304	contradiction
8305	contradiction
8306	contradiction
8307	contradiction
8308	contradiction
8309	contradiction
8310	contradiction
8311	contradiction
8312	contradiction
8313	contradiction
8314	contradiction
8315	contradiction
8316	neutral
8317	neutral
8318	contradiction
8319	contradiction
8320	contradiction
8321	contradiction
8322	contradiction
8323	contradiction
8324	contradiction
8325	contradiction
8326	contradiction
8327	contradiction
8328	contradiction
8329	contradiction
8330	contradiction
8331	contradiction
8332	contradiction
8333	contradiction
8334	contradiction
8335	contradiction
8336	contradiction
8337	contradiction
8338	contradiction
8339	contradiction
8340	contradiction
8341	neutral
8342	contradiction
8343	contradiction
8344	contradiction
8345	contradiction
8346	contradiction
8347	entailment
8348	contradiction
8349	contradiction
8350	contradiction
8351	contradiction
8352	neutral
8353	neutral
8354	contradiction
8355	contradiction
8356	contradiction
8357	contradiction
8358	entailment
8359	contradiction
8360	contradiction
8361	neutral
8362	contradiction
8363	contradiction
8364	contradiction
8365	contradiction
8366	neutral
8367	contradiction
8368	contradiction
8369	contradiction
8370	contradiction
8371	contradiction
8372	contradiction
8373	contradiction
8374	contradiction
8375	neutral
8376	contradiction
8377	entailment
8378	neutral
8379	contradiction
8380	contradiction
8381	contradiction
8382	contradiction
8383	contradiction
8384	contradiction
8385	contradiction
8386	contradiction
8387	contradiction
8388	contradiction
8389	contradiction
8390	contradiction
8391	contradiction
8392	contradiction
8393	contradiction
8394	contradiction
8395	contradiction
8396	contradiction
8397	contradiction
8398	entailment
8399	contradiction
8400	contradiction
8401	contradiction
8402	contradiction
8403	contradiction
8404	contradiction
8405	entailment
8406	contradiction
8407	contradiction
8408	neutral
8409	contradiction
8410	contradiction
8411	contradiction
8412	neutral
8413	contradiction
8414	contradiction
8415	contradiction
8416	contradiction
8417	contradiction
8418	contradiction
8419	neutral
8420	neutral
8421	contradiction
8422	contradiction
8423	contradiction
8424	neutral
8425	contradiction
8426	contradiction
8427	contradiction
8428	contradiction
8429	contradiction
8430	contradiction
8431	neutral
8432	contradiction
8433	contradiction
8434	contradiction
8435	contradiction
8436	contradiction
8437	contradiction
8438	contradiction
8439	contradiction
8440	contradiction
8441	contradiction
8442	neutral
8443	contradiction
8444	contradiction
8445	entailment
8446	contradiction
8447	contradiction
8448	contradiction
8449	contradiction
8450	contradiction
8451	contradiction
8452	contradiction
8453	entailment
8454	contradiction
8455	contradiction
8456	contradiction
8457	contradiction
8458	contradiction
8459	contradiction
8460	entailment
8461	contradiction
8462	contradiction
8463	contradiction
8464	contradiction
8465	neutral
8466	neutral
8467	contradiction
8468	contradiction
8469	contradiction
8470	contradiction
8471	contradiction
8472	contradiction
8473	contradiction
8474	contradiction
8475	contradiction
8476	contradiction
8477	contradiction
8478	contradiction
8479	contradiction
8480	neutral
8481	contradiction
8482	contradiction
8483	contradiction
8484	contradiction
8485	contradiction
8486	contradiction
8487	contradiction
8488	contradiction
8489	contradiction
8490	contradiction
8491	contradiction
8492	contradiction
8493	contradiction
8494	contradiction
8495	contradiction
8496	contradiction
8497	neutral
8498	contradiction
8499	contradiction
8500	contradiction
8501	contradiction
8502	contradiction
8503	neutral
8504	neutral
8505	contradiction
8506	neutral
8507	contradiction
8508	contradiction
8509	entailment
8510	contradiction
8511	contradiction
8512	entailment
8513	contradiction
8514	contradiction
8515	contradiction
8516	contradiction
8517	neutral
8518	contradiction
8519	contradiction
8520	contradiction
8521	contradiction
8522	contradiction
8523	contradiction
8524	contradiction
8525	contradiction
8526	contradiction
8527	neutral
8528	entailment
8529	contradiction
8530	contradiction
8531	contradiction
8532	entailment
8533	entailment
8534	contradiction
8535	contradiction
8536	entailment
8537	contradiction
8538	contradiction
8539	contradiction
8540	neutral
8541	contradiction
8542	contradiction
8543	contradiction
8544	contradiction
8545	contradiction
8546	neutral
8547	entailment
8548	contradiction
8549	contradiction
8550	contradiction
8551	contradiction
8552	contradiction
8553	contradiction
8554	contradiction
8555	entailment
8556	contradiction
8557	entailment
8558	contradiction
8559	contradiction
8560	contradiction
8561	contradiction
8562	contradiction
8563	neutral
8564	contradiction
8565	contradiction
8566	contradiction
8567	contradiction
8568	neutral
8569	neutral
8570	neutral
8571	contradiction
8572	contradiction
8573	contradiction
8574	neutral
8575	contradiction
8576	contradiction
8577	contradiction
8578	neutral
8579	contradiction
8580	contradiction
8581	contradiction
8582	contradiction
8583	contradiction
8584	contradiction
8585	contradiction
8586	contradiction
8587	entailment
8588	contradiction
8589	neutral
8590	contradiction
8591	neutral
8592	contradiction
8593	contradiction
8594	contradiction
8595	contradiction
8596	contradiction
8597	contradiction
8598	contradiction
8599	contradiction
8600	contradiction
8601	contradiction
8602	neutral
8603	entailment
8604	contradiction
8605	contradiction
8606	contradiction
8607	contradiction
8608	contradiction
8609	contradiction
8610	contradiction
8611	neutral
8612	contradiction
8613	neutral
8614	contradiction
8615	neutral
8616	contradiction
8617	neutral
8618	entailment
8619	contradiction
8620	contradiction
8621	contradiction
8622	contradiction
8623	contradiction
8624	contradiction
8625	contradiction
8626	contradiction
8627	contradiction
8628	neutral
8629	contradiction
8630	contradiction
8631	neutral
8632	contradiction
8633	neutral
8634	contradiction
8635	contradiction
8636	contradiction
8637	neutral
8638	contradiction
8639	contradiction
8640	contradiction
8641	contradiction
8642	contradiction
8643	contradiction
8644	contradiction
8645	contradiction
8646	contradiction
8647	contradiction
8648	contradiction
8649	neutral
8650	contradiction
8651	neutral
8652	contradiction
8653	contradiction
8654	contradiction
8655	contradiction
8656	contradiction
8657	contradiction
8658	contradiction
8659	contradiction
8660	contradiction
8661	contradiction
8662	contradiction
8663	contradiction
8664	contradiction
8665	contradiction
8666	neutral
8667	contradiction
8668	entailment
8669	contradiction
8670	neutral
8671	contradiction
8672	contradiction
8673	contradiction
8674	contradiction
8675	contradiction
8676	contradiction
8677	contradiction
8678	contradiction
8679	contradiction
8680	contradiction
8681	contradiction
8682	contradiction
8683	contradiction
8684	entailment
8685	neutral
8686	neutral
8687	contradiction
8688	neutral
8689	contradiction
8690	contradiction
8691	contradiction
8692	contradiction
8693	contradiction
8694	contradiction
8695	contradiction
8696	contradiction
8697	entailment
8698	neutral
8699	contradiction
8700	contradiction
8701	contradiction
8702	contradiction
8703	contradiction
8704	contradiction
8705	contradiction
8706	contradiction
8707	contradiction
8708	contradiction
8709	contradiction
8710	contradiction
8711	contradiction
8712	contradiction
8713	contradiction
8714	neutral
8715	contradiction
8716	contradiction
8717	contradiction
8718	contradiction
8719	contradiction
8720	contradiction
8721	contradiction
8722	contradiction
8723	contradiction
8724	contradiction
8725	neutral
8726	contradiction
8727	contradiction
8728	contradiction
8729	contradiction
8730	contradiction
8731	contradiction
8732	entailment
8733	contradiction
8734	contradiction
8735	contradiction
8736	contradiction
8737	contradiction
8738	contradiction
8739	entailment
8740	neutral
8741	contradiction
8742	contradiction
8743	contradiction
8744	contradiction
8745	contradiction
8746	contradiction
8747	contradiction
8748	contradiction
8749	contradiction
8750	contradiction
8751	contradiction
8752	neutral
8753	contradiction
8754	contradiction
8755	contradiction
8756	contradiction
8757	contradiction
8758	neutral
8759	neutral
8760	contradiction
8761	contradiction
8762	entailment
8763	contradiction
8764	contradiction
8765	neutral
8766	contradiction
8767	neutral
8768	contradiction
8769	contradiction
8770	contradiction
8771	contradiction
8772	contradiction
8773	contradiction
8774	contradiction
8775	contradiction
8776	neutral
8777	contradiction
8778	neutral
8779	neutral
8780	contradiction
8781	contradiction
8782	contradiction
8783	neutral
8784	contradiction
8785	entailment
8786	contradiction
8787	contradiction
8788	contradiction
8789	neutral
8790	contradiction
8791	contradiction
8792	neutral
8793	contradiction
8794	contradiction
8795	contradiction
8796	contradiction
8797	entailment
8798	contradiction
8799	contradiction
8800	contradiction
8801	contradiction
8802	contradiction
8803	contradiction
8804	entailment
8805	contradiction
8806	contradiction
8807	contradiction
8808	contradiction
8809	contradiction
8810	contradiction
8811	contradiction
8812	neutral
8813	contradiction
8814	neutral
8815	entailment
8816	entailment
8817	contradiction
8818	contradiction
8819	contradiction
8820	contradiction
8821	contradiction
8822	contradiction
8823	contradiction
8824	neutral
8825	contradiction
8826	contradiction
8827	neutral
8828	contradiction
8829	contradiction
8830	contradiction
8831	contradiction
8832	contradiction
8833	contradiction
8834	contradiction
8835	contradiction
8836	contradiction
8837	contradiction
8838	contradiction
8839	contradiction
8840	contradiction
8841	contradiction
8842	contradiction
8843	contradiction
8844	neutral
8845	contradiction
8846	contradiction
8847	contradiction
8848	contradiction
8849	contradiction
8850	contradiction
8851	contradiction
8852	contradiction
8853	entailment
8854	contradiction
8855	contradiction
8856	contradiction
8857	entailment
8858	contradiction
8859	neutral
8860	neutral
8861	contradiction
8862	contradiction
8863	neutral
8864	contradiction
8865	contradiction
8866	contradiction
8867	contradiction
8868	contradiction
8869	contradiction
8870	contradiction
8871	contradiction
8872	neutral
8873	contradiction
8874	contradiction
8875	contradiction
8876	contradiction
8877	entailment
8878	contradiction
8879	contradiction
8880	contradiction
8881	contradiction
8882	neutral
8883	contradiction
8884	contradiction
8885	entailment
8886	contradiction
8887	contradiction
8888	contradiction
8889	contradiction
8890	contradiction
8891	entailment
8892	contradiction
8893	contradiction
8894	contradiction
8895	contradiction
8896	contradiction
8897	contradiction
8898	entailment
8899	contradiction
8900	entailment
8901	contradiction
8902	contradiction
8903	contradiction
8904	contradiction
8905	contradiction
8906	contradiction
8907	contradiction
8908	contradiction
8909	neutral
8910	contradiction
8911	contradiction
8912	contradiction
8913	entailment
8914	contradiction
8915	contradiction
8916	contradiction
8917	contradiction
8918	contradiction
8919	neutral
8920	contradiction
8921	contradiction
8922	contradiction
8923	contradiction
8924	contradiction
8925	contradiction
8926	contradiction
8927	contradiction
8928	contradiction
8929	contradiction
8930	contradiction
8931	contradiction
8932	contradiction
8933	contradiction
8934	contradiction
8935	contradiction
8936	entailment
8937	contradiction
8938	contradiction
8939	contradiction
8940	neutral
8941	contradiction
8942	contradiction
8943	contradiction
8944	contradiction
8945	neutral
8946	contradiction
8947	contradiction
8948	contradiction
8949	neutral
8950	contradiction
8951	contradiction
8952	contradiction
8953	contradiction
8954	contradiction
8955	contradiction
8956	contradiction
8957	contradiction
8958	contradiction
8959	contradiction
8960	contradiction
8961	contradiction
8962	contradiction
8963	contradiction
8964	contradiction
8965	contradiction
8966	contradiction
8967	contradiction
8968	contradiction
8969	contradiction
8970	contradiction
8971	contradiction
8972	contradiction
8973	contradiction
8974	contradiction
8975	contradiction
8976	contradiction
8977	contradiction
8978	contradiction
8979	contradiction
8980	contradiction
8981	contradiction
8982	contradiction
8983	contradiction
8984	contradiction
8985	contradiction
8986	contradiction
8987	contradiction
8988	contradiction
8989	contradiction
8990	contradiction
8991	contradiction
8992	contradiction
8993	contradiction
8994	neutral
8995	contradiction
8996	contradiction
8997	contradiction
8998	entailment
8999	neutral
9000	contradiction
9001	contradiction
9002	neutral
9003	contradiction
9004	contradiction
9005	contradiction
9006	contradiction
9007	contradiction
9008	contradiction
9009	contradiction
9010	contradiction
9011	entailment
9012	contradiction
9013	contradiction
9014	contradiction
9015	contradiction
9016	contradiction
9017	contradiction
9018	contradiction
9019	contradiction
9020	contradiction
9021	contradiction
9022	contradiction
9023	contradiction
9024	contradiction
9025	contradiction
9026	entailment
9027	contradiction
9028	entailment
9029	contradiction
9030	contradiction
9031	contradiction
9032	contradiction
9033	contradiction
9034	contradiction
9035	contradiction
9036	contradiction
9037	contradiction
9038	contradiction
9039	contradiction
9040	contradiction
9041	contradiction
9042	contradiction
9043	contradiction
9044	entailment
9045	neutral
9046	contradiction
9047	contradiction
9048	neutral
9049	contradiction
9050	contradiction
